Vernier Format 2
Sin título.cmbl 20/01/2026 14:57:57 .
Último
Tiempo	Potencial	Corriente	Angulo	Velocidad 1	Aceleración 1	Posición	Velocidad 2	Aceleración 2
0.766659	 	 	1.18682389136	3.86885186377	9.40557352406	0.3308235	-0.133914255809	1.26852988436
0.799992	 	 	1.32645023152	4.17428753723	7.97534456035	0.3263645	-0.0851791851252	1.65870018773
0.833325	 	 	1.46607657168	4.42154498717	5.51486591939	0.3246495	-0.0200085334187	1.95394810654
0.866658	 	 	1.62315620435	4.58153510184	2.08474052337	0.3249925	0.0491638249716	2.10830119359
0.899991	 	 	1.78023583703	4.50881232244	0.0848440910664	0.3277365	0.124195825292	2.11675726549
0.933324	 	 	1.91986217719	4.50881232244	0.133326428817	0.333396	0.194940282736	1.95728289546
0.966657	 	 	2.07694180987	4.58153510184	-1.05449084613	0.340942	0.257824244909	1.68228190936
0.99999	 	 	2.23402144255	4.45063409893	-2.27866987438	0.350889	0.30941767751	1.3292706825
1.033323	 	 	2.37364778271	4.31973309602	-0.727235066288	0.3620365	0.345290119568	1.00448606184
1.066656	 	 	2.51327412287	4.40700043129	0.872682079556	0.3740415	0.374302493025	0.744015227452
1.099989	 	 	2.67035375555	4.43608954305	1.24842019714	0.387247	0.394025190252	0.517606879864
1.133322	 	 	2.80998009571	4.46517865481	2.35139338101	0.4004525	0.407745327453	0.321449831742
1.166655	 	 	2.96705972839	4.5379014342	4.82399260641	0.4145155	0.417035003683	0.0719361609382
1.199988	 	 	3.10668606855	4.77061432826	7.81777696265	0.4285785	0.414319559862	-0.237603710384
1.233321	 	 	3.28121899375	5.13422822523	9.00559423759	0.4422985	0.403886538865	-0.621342635124
1.266654	 	 	3.45575191895	5.35239656341	10.5449084612	0.45619	0.371872885396	-0.975902156834
1.299987	 	 	3.63028484415	5.78873323978	13.0053871022	0.467166	0.334857098571	-1.22744052091
1.33332	 	 	3.83972435439	6.28324813966	13.2962811287	0.4786565	0.290695406954	-1.5078009892
1.366653	 	 	4.04916386463	6.76321848366	10.593390799	0.486717	0.238101547682	-1.90273527674
1.399986	 	 	4.29350995991	7.11228782476	4.2179633845	0.494949	0.169357943579	-2.43820709723
1.433319	 	 	4.53785605519	7.03956504536	-2.27866987438	0.4988935	0.0728882288823	-2.85588940917
1.466652	 	 	4.76474885794	6.85048581894	-6.03605105023	0.500094	-0.0334428344283	-2.85219732144
1.499985	 	 	4.9916416607	6.66140659251	-9.86615573271	0.4964925	-0.131627566276	-2.37841909592
1.533318	 	 	5.21853446346	6.21052536027	-13.4174869731	0.49049	-0.201943269433	-1.61856362111
1.566651	 	 	5.41052068118	5.62874312511	-13.0053871022	0.481572	-0.229955216219	-1.12608675773
1.599984	 	 	5.58505360638	5.26512922814	-10.0600850837	0.475398	-0.259682180155	-1.12692045496
1.633317	 	 	5.75958653158	4.98878266644	-7.52688293613	0.4649365	-0.305701807018	-1.15991104533
1.66665	 	 	5.91666616426	4.77061432826	-5.27245423062	0.4546465	-0.342860511938	-1.04033504271
1.699983	 	 	6.07374579694	4.66880243711	-4.03615461792	0.442127	-0.379447544475	-0.769978941168
1.733316	 	 	6.23082542962	4.50881232244	-3.18771370725	0.42875	-0.396740634073	-0.41434752302
1.766649	 	 	6.37045176978	4.45063409893	-2.30291104326	0.415373	-0.403457784578	-0.146968911586
1.799982	 	 	6.52753140246	4.39245587541	-2.15746403001	0.4018245	-0.40545863792	0.0859899142341
1.833315	 	 	6.66715774262	4.2615548725	-0.55754688416	0.3881045	-0.399027323607	0.33895747356
1.866648	 	 	6.80678408278	4.27609942838	3.34528130495	0.374899	-0.382020070201	0.575489287506
1.899981	 	 	6.94641042294	4.47972321068	7.66020936495	0.362551	-0.360296519632	0.831434336937
1.933314	 	 	7.10349005562	4.79970344002	11.2721435275	0.3507175	-0.3304266376	1.24006507896
1.966647	 	 	7.2605696883	5.27967378402	12.7144930757	0.340256	-0.286550782174	1.92345860787
1.99998	 	 	7.45255590602	5.81782235154	8.88438839321	0.330652	-0.209517928513	2.78847903319
2.033313	 	 	7.66199541626	5.96326791033	1.89081117236	0.3249925	-0.0921821718217	3.36611211357
2.066646	 	 	7.85398163397	5.91963424269	-4.69066617759	0.3243065	0.0335857525242	3.34753257532
2.099979	 	 	8.06342114421	5.62874312511	-9.97524099265	0.3277365	0.144490194902	2.86148709057
2.133312	 	 	8.23795406941	5.10513911347	-10.5570290457	0.334768	0.227811444781	2.2106077536
2.166645	 	 	8.39503370209	4.79970344002	-7.29659183181	0.3435145	0.288408717421	1.63666676095
2.199978	 	 	8.55211333477	4.66880243711	-4.83611319085	0.354319	0.334428344283	1.15645715681
2.233311	 	 	8.70919296745	4.50881232244	-3.27255779832	0.366324	0.362726127261	0.785938288132
2.266644	 	 	8.84881930761	4.45063409893	-1.9029317568	0.378672	0.383306333063	0.536305517723
2.299977	 	 	9.00589894029	4.40700043129	-1.00600850838	0.392049	0.396883552169	0.349200039521
2.33331	 	 	9.14552528045	4.31973309602	1.68476123691	0.4052545	0.405601556016	0.196871645747
2.366643	 	 	9.28515162061	4.47972321068	5.53910708826	0.419146	0.411032443658	0.0145301517127
2.399976	 	 	9.44223125329	4.72698066062	8.5934943667	0.432866	0.407888245549	-0.190678466328
2.433309	 	 	9.59931088597	5.04696088996	11.6478816451	0.446586	0.39788397884	-0.377307546113
2.466642	 	 	9.77384381117	5.51238667808	14.132601455	0.4597915	0.377160854942	-0.471277133829
2.499975	 	 	9.96583002889	6.03599068972	14.7022689236	0.470939	0.3717299673	-0.777839515046
2.533308	 	 	10.1752695391	6.55959470136	12.4963225558	0.485002	0.34729097291	-1.68716499313
2.566641	 	 	10.4021623419	7.03956504536	5.3572983217	0.4961495	0.262683460168	-2.67700180366
2.599974	 	 	10.6639617297	6.96684226597	-3.21195487613	0.5033525	0.148920655873	-3.09658970926
2.633307	 	 	10.8734012399	6.64686203663	-7.02993897417	0.5057535	0.0394453944539	-2.96700933989
2.66664	 	 	11.1002940427	6.44323825433	-8.71470021108	0.5054105	-0.0530226135595	-2.61852389799
2.699973	 	 	11.3097335529	6.06507980148	-9.75707047276	0.5019805	-0.134057173905	-2.24347924436
2.733306	 	 	11.5017197706	5.75964412802	-9.81767339495	0.496321	-0.205373303733	-1.80161971277
2.766639	 	 	11.6937059884	5.43966389869	-10.4358232013	0.4875745	-0.255108801088	-1.35273330453
2.799972	 	 	11.8682389136	5.03241633408	-9.98736157709	0.478828	-0.288408717421	-1.09452536262
2.833305	 	 	12.0253185462	4.72698066062	-7.98746514479	0.4687095	-0.326853685204	-0.894914425977
2.866638	 	 	12.1823981789	4.47972321068	-5.03004254186	0.456533	-0.350578089114	-0.667791480763
2.899971	 	 	12.3220245191	4.3342776519	-0.593908637473	0.4450425	-0.366156161562	-0.593116028928
2.933304	 	 	12.4616508592	4.46517865481	2.94530201849	0.4323515	-0.386593449268	-0.617412348185
2.966637	 	 	12.6187304919	4.63971332535	3.58769299372	0.4193175	-0.408174081741	-0.617888746602
2.99997	 	 	12.7758101246	4.71243610475	4.07251637124	0.4052545	-0.432041403747	-0.483187094249
3.033303	 	 	12.9328897573	4.8142479959	7.06630072747	0.3901625	-0.445189868565	-0.170431533614
3.066636	 	 	13.08996939	5.11968366935	11.4903140474	0.375242	-0.445904459045	0.297272612089
3.099969	 	 	13.2645023152	5.68692134863	12.7387342446	0.3603215	-0.434899765664	1.10012304402
3.133302	 	 	13.4739418254	6.13780258087	8.82378547102	0.3452295	-0.38616469498	2.28909439277
3.166635	 	 	13.6833813356	6.29779269554	3.21195487613	0.3328815	-0.281691566916	3.41327555684
3.199968	 	 	13.8928208459	6.38506003081	-3.79374292916	0.3253355	-0.140059733931	3.92099716955
3.233301	 	 	14.1197136486	6.10871346911	-12.059981516	0.323449	0.00528796954636	3.59383055681
3.266634	 	 	14.3116998664	5.48329756632	-17.0536623046	0.326879	0.114477394774	2.74000549428
3.299967	 	 	14.4862327916	4.79970344002	-16.7264065247	0.3321955	0.18550768841	1.887609627
3.3333	 	 	14.6258591317	4.27609942838	-13.1144723621	0.3397415	0.233956922903	1.22577312645
3.366633	 	 	14.7654854719	3.94157464317	-9.32072943299	0.3483165	0.26225470588	0.773790128503
3.399966	 	 	14.8876585195	3.67977263735	-5.85424228366	0.3575775	0.278833204999	0.577275781569
3.433299	 	 	15.0098315672	3.5052379668	-1.19993785938	0.36701	0.292410424104	0.648259145674
3.466632	 	 	15.1145513223	3.54887163444	4.58158091764	0.376614	0.318421517549	0.836317420709
3.499965	 	 	15.2367243699	3.88339641965	8.35108267793	0.387933	0.353436451031	0.886458354078
3.533298	 	 	15.3763507101	4.18883209311	9.66010579725	0.4004525	0.382020070201	0.792726965571
3.566631	 	 	15.5159770502	4.50881232244	11.1388170987	0.4134865	0.407030736974	0.64504345636
3.599964	 	 	15.6730566829	4.93060444293	12.8841812578	0.427721	0.426324679913	0.437333746631
3.633297	 	 	15.8475896081	5.32330745166	16.1203773028	0.442127	0.437615209485	0.153281190608
3.66663	 	 	16.0221225333	5.91963424269	21.2110227669	0.4570475	0.441188161882	-0.328000309973
3.699963	 	 	16.2315620435	6.82139670718	22.8836634194	0.471968	0.425467171338	-1.1506212762
3.733296	 	 	16.4759081388	7.69407005991	16.677924187	0.4862025	0.37687501875	-2.32244228195
3.766629	 	 	16.7551608191	8.18858495979	3.24831662944	0.4988935	0.271115627823	-3.45317392424
3.799962	 	 	17.051866792	7.82497106282	-7.98746514478	0.505582	0.1239099891	-3.8884829776
3.833295	 	 	17.2787595947	7.31591160706	-10.0600850837	0.5064395	-0.00828924955916	-3.65469045455
3.866628	 	 	17.52310569	7.15592149239	-11.0782141765	0.504553	-0.124624579579	-3.15637771057
3.899961	 	 	17.7674517853	6.70504026015	-14.4356160659	0.497693	-0.221523048564	-2.52252961701
3.933294	 	 	17.9768912955	6.09416891324	-15.10224821	0.489118	-0.293982523159	-1.85997851883
3.966627	 	 	18.1688775133	5.58510945748	-12.5932872313	0.477456	-0.343718020514	-1.26543329465
3.99996	 	 	18.3434104385	5.25058467226	-9.39345293962	0.4656225	-0.372587475875	-0.854420560548
4.033293	 	 	18.5179433637	4.98878266644	-6.77540670096	0.4525885	-0.396597715977	-0.59573622022
4.066626	 	 	18.6750229963	4.78515888414	-3.93918994242	0.4388685	-0.410460771274	-0.424113690565
4.099959	 	 	18.832102629	4.72698066062	-1.16357610607	0.4251485	-0.421465464655	-0.35396402369
4.133292	 	 	18.9891822617	4.72698066062	1.13933493719	0.410914	-0.434756847568	-0.25677874666
4.166625	 	 	19.1462618944	4.78515888414	3.73314000697	0.3959935	-0.442331506648	-0.0277502077792
4.199958	 	 	19.3033415271	4.98878266644	5.66031293265	0.3812445	-0.441473998073	0.383500725532
4.233291	 	 	19.4778744523	5.22149556051	5.73303643927	0.3661525	-0.423895072284	1.02544759218
4.266624	 	 	19.6524073775	5.42511934281	4.15736046231	0.3520895	-0.376017510175	1.76541343309
4.299957	 	 	19.8443935952	5.4978421222	2.27866987439	0.3404275	-0.303415117485	2.42522524037
4.33329	 	 	20.0189265204	5.54147578984	1.01812909281	0.331338	-0.210089600896	2.92222788871
4.366623	 	 	20.2109127381	5.62874312511	-1.98777584787	0.3260215	-0.102329356627	3.16614387812
4.399956	 	 	20.4028989558	5.45420845457	-6.07241280355	0.3243065	0.0107188571886	3.06669570861
4.433289	 	 	20.577431881	5.17786189287	-8.62985612001	0.3270505	0.112762377624	2.62817096593
4.466622	 	 	20.7519648062	4.78515888414	-8.16927391136	0.33271	0.187508541752	2.11818646074
4.499955	 	 	20.8915911464	4.5379014342	-4.61794267096	0.339913	0.247962896296	1.76588983151
4.533288	 	 	21.0486707791	4.47972321068	-0.848440910675	0.3493455	0.301700100334	1.52983441598
4.566621	 	 	21.1882971192	4.50881232244	2.16958461444	0.36015	0.349720580539	1.32319660269
4.599954	 	 	21.3453767519	4.66880243711	3.83010468247	0.372841	0.391166828335	1.09023777687
4.633287	 	 	21.5024563846	4.77061432826	5.16336897068	0.386561	0.421751300846	0.864424927301
4.66662	 	 	21.6595360172	4.98878266644	7.13902423411	0.400967	0.448762820962	0.634919990003
4.699953	 	 	21.8340689424	5.25058467226	9.19952358861	0.416745	0.466770501038	0.327762110765
4.733286	 	 	22.0086018676	5.5705649016	12.2660314515	0.432523	0.469485944859	0.0346579848229
4.766619	 	 	22.2005880854	6.0505352456	15.793121523	0.447958	0.471486798201	-0.350629234772
4.799952	 	 	22.4100275956	6.63231748075	18.4232883461	0.464765	0.448762820962	-0.895390824394
4.833285	 	 	22.6369203984	7.3595452747	17.5748474354	0.4776275	0.420893792271	-1.75540906634
4.866618	 	 	22.8987197862	8.05768395688	9.1025589131	0.49392	0.352150188169	-3.11981413208
4.899951	 	 	23.195425759	8.1158621804	-3.52709007152	0.5040385	0.199656579899	-4.05629431993
4.933284	 	 	23.4572251468	7.63589183639	-11.0660935921	0.506954	0.0480204802048	-3.99543442218
4.966617	 	 	23.7015712421	7.15592149239	-12.0236197627	0.506268	-0.0788907889079	-3.45067283256
4.99995	 	 	23.9284640448	6.8068521513	-11.284264112	0.501123	-0.182220572206	-2.79395761498
5.033283	 	 	24.1553568476	6.47232736609	-11.8539315806	0.493577	-0.263540968743	-2.16904199173
5.066616	 	 	24.3647963578	6.02144613384	-12.5448048936	0.4831155	-0.326853685204	-1.56306320555
5.099949	 	 	24.5567825756	5.5705649016	-11.5872787229	0.4711105	-0.366584915849	-1.01508592662
5.133282	 	 	24.7313155008	5.23604011638	-9.97524099265	0.458248	-0.390023483568	-0.620747137103
5.166615	 	 	24.905848426	4.93060444293	-8.52077086006	0.444871	-0.40374362077	-0.379689538197
5.199948	 	 	25.0629280586	4.59607965772	-5.11488663293	0.431151	-0.411175361754	-0.278573974229
5.233281	 	 	25.2025543988	4.5379014342	-0.460582208655	0.4176025	-0.421036710367	-0.224145455109
5.266614	 	 	25.3596340315	4.65425788123	2.01201701674	0.403025	-0.428754287543	-0.0934931892989
5.299947	 	 	25.5167136642	4.71243610475	3.57557240927	0.3887905	-0.429040123735	0.119933301432
5.33328	 	 	25.6737932968	4.8142479959	7.04205955861	0.3743845	-0.424895498955	0.497240847545
5.366613	 	 	25.8308729295	5.11968366935	11.8054492428	0.3599785	-0.402743194099	1.1195362795
5.399946	 	 	26.0054058547	5.70146590451	13.3932458042	0.3469445	-0.356866485332	1.9696692543
5.433279	 	 	26.214845365	6.18143624851	9.61162345951	0.3352825	-0.276689433561	2.95331288541
5.466612	 	 	26.4242848752	6.42869369845	2.6665285764	0.327222	-0.154637379707	3.71888514122
5.499945	 	 	26.651177678	6.38506003081	-5.07852487962	0.3243065	-0.0107188571886	3.88776837998
5.533278	 	 	26.8606171882	6.00690157796	-10.1328085903	0.326879	0.122909562429	3.43685727847
5.566611	 	 	27.0526034059	5.5705649016	-10.9448877477	0.333396	0.22681101811	2.66104245669
5.599944	 	 	27.2271363311	5.23604011638	-9.86615573271	0.3428285	0.299985083184	1.86569529983
5.633277	 	 	27.4016692563	4.93060444293	-8.50865027563	0.3541475	0.345861791951	1.2442335651
5.66661	 	 	27.558748889	4.59607965772	-5.10276604849	0.366324	0.3751600016	0.876215788117
5.699943	 	 	27.6983752292	4.5379014342	-0.387858702024	0.3791865	0.399884832182	0.667910580367
5.733276	 	 	27.8554548618	4.65425788123	2.32715221214	0.393078	0.420179201792	0.476517516414
5.766609	 	 	28.0125344945	4.72698066062	4.15736046231	0.407484	0.431469731364	0.295962516443
5.799942	 	 	28.1696141272	4.85788166353	7.50264176726	0.42189	0.439473144731	0.121362496682
5.833275	 	 	28.3266937599	5.23604011638	10.6297525523	0.436982	0.440473571402	-0.0974234762376
5.866608	 	 	28.5186799776	5.65783223687	11.5387963852	0.451388	0.434899765664	-0.407677945185
5.899941	 	 	28.7106661953	5.94872335445	13.2599193754	0.466137	0.420322119888	-0.953035032828
5.933274	 	 	28.902652413	6.54505014548	13.9386721039	0.4802	0.377875445421	-1.70669732822
5.966607	 	 	29.1469985083	7.09774326888	8.30260034018	0.4920335	0.308417250839	-2.49728050092
5.99994	 	 	29.3913446036	7.19955516003	-0.424220455339	0.501809	0.205230385637	-3.0635991189
6.033273	 	 	29.6356906989	6.99593137772	-7.41779767619	0.5060965	0.0886092194255	-3.134582483
6.066606	 	 	29.8625835016	6.58868381312	-10.8721642411	0.5071255	-0.0128626286263	-2.86744207078
6.099939	 	 	30.0720230119	6.22506991615	-12.2781520359	0.5050675	-0.105473554736	-2.45035525686
6.133272	 	 	30.2814625221	5.75964412802	-12.7629754134	0.4995795	-0.179076374097	-1.93727416196
6.166605	 	 	30.4559954473	5.30876289578	-11.2600229431	0.492548	-0.232813578136	-1.47528679726
6.199938	 	 	30.6305283725	4.98878266644	-9.01771482204	0.4838015	-0.274974416411	-1.09190517133
6.233271	 	 	30.7876080052	4.72698066062	-7.1996271563	0.4738545	-0.303700953676	-0.784985491298
6.266604	 	 	30.9446876379	4.50881232244	-5.59971001045	0.463393	-0.325424504245	-0.556314251229
6.299937	 	 	31.084313978	4.39245587541	-5.07852487961	0.4519025	-0.338715887159	-0.404104957059
6.33327	 	 	31.2413936107	4.18883209311	-4.95731903523	0.440755	-0.349291826252	-0.344197856145
6.366603	 	 	31.3635666583	3.99975286668	-3.15135195394	0.42875	-0.362297372974	-0.272738093623
6.399936	 	 	31.5031929985	3.95611919905	-0.763596819606	0.416402	-0.36930035967	-0.149946401691
6.433269	 	 	31.6253660461	3.97066375492	1.10297318388	0.404054	-0.372873312066	-0.00369208773028
6.466602	 	 	31.7649923863	4.08702020196	1.51507305478	0.391363	-0.370157868245	0.165667549446
6.499935	 	 	31.9046187265	4.04338653432	2.5695639009	0.3791865	-0.360868192015	0.324308222243
6.533268	 	 	32.0267917741	4.20337664899	5.22397189287	0.367353	-0.350292252923	0.551550267061
6.566601	 	 	32.1838714068	4.42154498717	7.357194754	0.3555195	-0.328568702354	0.930406108029
6.599934	 	 	32.3234977469	4.63971332535	10.4721849546	0.345058	-0.291838751721	1.44634559343
6.633267	 	 	32.4805773796	5.17786189287	11.2479023587	0.3356255	-0.236672366724	2.09948782288
6.6666	 	 	32.6725635973	5.58510945748	6.38754799894	0.3284225	-0.152350690174	2.7376235022
6.699933	 	 	32.8645498151	5.65783223687	-0.327255779831	0.324821	-0.0461625449588	3.09706610768
6.733266	 	 	33.0565360328	5.48329756632	-4.99368078855	0.325164	0.0664569145691	3.03846910241
6.766599	 	 	33.231068958	5.23604011638	-6.6905626099	0.329623	0.167071254046	2.61042512491
6.799932	 	 	33.4056018832	4.98878266644	-6.47239209001	0.3369975	0.244104107708	2.03600773384
6.833265	 	 	33.5626815159	4.77061432826	-4.96943961966	0.34643	0.300985509855	1.51006388168
6.866598	 	 	33.7197611485	4.66880243711	-3.40588422714	0.3575775	0.339859231926	1.14430899718
6.899931	 	 	33.8768407812	4.52335687832	-1.10297318388	0.3692395	0.371587049204	0.960657407497
6.933264	 	 	34.0164671214	4.5379014342	2.69076974528	0.3822735	0.403171948386	0.820596272955
6.966597	 	 	34.173546754	4.72698066062	5.84212169922	0.3963365	0.427610942776	0.655405121926
6.99993	 	 	34.3306263867	4.97423811057	7.7692946249	0.410914	0.447190721907	0.471396233433
7.033263	 	 	34.5051593119	5.25058467226	9.40557352405	0.426349	0.45948167815	0.244392387823
7.066596	 	 	34.6796922371	5.5705649016	11.6478816451	0.4416125	0.466484664847	-0.109809835075
7.099929	 	 	34.8716784548	6.03599068972	13.3084017132	0.4577335	0.460482104821	-0.736392852783
7.133262	 	 	35.0811179651	6.5305055896	12.3872372959	0.4731685	0.424180908476	-1.57771245687
7.166595	 	 	35.3080107678	6.96684226597	7.91474163816	0.4868885	0.355866058661	-2.42153315264
7.199928	 	 	35.5523568631	7.15592149239	0.496943961971	0.4978645	0.255108801088	-3.00238192234
7.233261	 	 	35.7967029584	6.98138682185	-6.32694507675	0.50421	0.141917669177	-3.13005669804
7.266594	 	 	36.0235957612	6.603228369	-9.39345293962	0.506954	0.0380162134955	-2.9361625424
7.299927	 	 	36.2330352714	6.28324813966	-9.96312040821	0.506611	-0.0583105831058	-2.55945049431
7.33326	 	 	36.4424747816	5.96326791033	-10.593390799	0.502495	-0.135486354864	-2.08733966325
7.366593	 	 	36.6344609994	5.55602034572	-10.6055113834	0.497007	-0.193654019874	-1.70645912901
7.399926	 	 	36.8089939246	5.23604011638	-10.0600850837	0.4896325	-0.247962896296	-1.36702525704
7.433259	 	 	36.9835268498	4.91605988705	-9.9267586549	0.4800285	-0.286836618366	-0.999483878467
7.466592	 	 	37.1406064824	4.52335687832	-8.09655040473	0.4700815	-0.31184728514	-0.728532278906
7.499925	 	 	37.2802328226	4.29064398426	-3.92706935798	0.4591055	-0.330998309983	-0.602286698452
7.533258	 	 	37.4198591628	4.2615548725	0.254532273204	0.447958	-0.347862645293	-0.617531447789
7.566591	 	 	37.5594855029	4.39245587541	2.18170519888	0.4361245	-0.370729540629	-0.688991210311
7.599924	 	 	37.7165651356	4.45063409893	2.81197558967	0.423262	-0.394882698827	-0.724482892363
7.633257	 	 	37.8561914758	4.52335687832	4.84823377528	0.409885	-0.421179628463	-0.66969707443
7.66659	 	 	38.0132711084	4.7415252165	7.84201813152	0.395136	-0.444904032374	-0.411370032915
7.699923	 	 	38.1703507411	5.04696088996	10.7267172278	0.3798725	-0.455194135275	0.108380639824
7.733256	 	 	38.3448836663	5.4978421222	12.0478609316	0.3644375	-0.447905312386	0.975663957626
7.766589	 	 	38.536869884	5.94872335445	10.0358439148	0.348831	-0.399170241702	2.11449437301
7.799922	 	 	38.7463093943	6.23961447202	5.22397189287	0.336483	-0.303843871772	3.13887006875
7.833255	 	 	38.9557489045	6.37051547493	-1.87869058792	0.3277365	-0.177790111234	3.73365349214
7.866588	 	 	39.1826417073	6.13780258087	-9.33285001742	0.324135	-0.0363011963453	3.69542251919
7.899921	 	 	39.374627925	5.59965401336	-12.3751167114	0.3260215	0.0841787584543	3.12529271388
7.933254	 	 	39.5491608502	5.20695100463	-11.7690874895	0.330652	0.17450299503	2.41938935977
7.966587	 	 	39.7236937754	4.78515888414	-9.58738229063	0.338198	0.242532008653	1.79197264483
7.99992	 	 	39.8633201156	4.52335687832	-5.87848345253	0.347459	0.288265799325	1.36404776693
8.033253	 	 	40.0203997482	4.42154498717	-2.69076974528	0.3575775	0.326567849012	1.16908171485
8.066586	 	 	40.1600260884	4.31973309602	1.16357610607	0.3692395	0.363011963453	1.0911905737
8.099919	 	 	40.2996524285	4.47972321068	5.43002182831	0.381759	0.399170241702	1.02425659614
8.133252	 	 	40.4567320612	4.72698066062	8.49652969118	0.395822	0.434756847568	0.853825062527
8.166585	 	 	40.6138116939	5.04696088996	11.2721435275	0.4110855	0.459052923863	0.588947542781
8.199918	 	 	40.7883446191	5.4978421222	13.332642882	0.426692	0.474202242022	0.290245735441
8.233251	 	 	40.9803308368	5.97781246621	14.1810837927	0.4429845	0.478632702994	-0.07765294194
8.266584	 	 	41.1897703471	6.41414914257	14.9325600279	0.458591	0.47634601346	-0.713883027589
8.299917	 	 	41.3992098573	7.03956504536	12.6902519068	0.475398	0.446476131428	-1.78673226224
8.33325	 	 	41.6610092451	7.51953538936	3.11499020062	0.490147	0.36001068344	-2.89828886827
8.366583	 	 	41.9228086329	7.34500071882	-8.8480266399	0.5006085	0.23438567719	-3.4293540034
8.399916	 	 	42.1671547282	6.67595114839	-13.7568633374	0.505582	0.109904015707	-3.27154702784
8.433249	 	 	42.3591409459	6.18143624851	-11.4175905408	0.5071255	0.00886092194255	-2.79907889796
8.466582	 	 	42.5685804561	5.96326791033	-9.45405586181	0.5057535	-0.07503200032	-2.31362891124
8.499915	 	 	42.7605666739	5.67237679275	-10.2782556036	0.501809	-0.144490194902	-1.86426610458
8.533248	 	 	42.9525528916	5.25058467226	-10.4843055391	0.495635	-0.197798644653	-1.48612486124
8.566581	 	 	43.1096325243	4.85788166353	-7.7692946249	0.4882605	-0.238673220066	-1.25054584413
8.599914	 	 	43.2667121569	4.72698066062	-4.81187202197	0.479857	-0.279690713574	-1.06772795167
8.633247	 	 	43.4237917896	4.63971332535	-4.43613390438	0.4693955	-0.31284771181	-0.823335563851
8.66658	 	 	43.5808714223	4.45063409893	-4.70278676202	0.458591	-0.333570835708	-0.61443485808
8.699913	 	 	43.7204977625	4.2615548725	-3.43012539602	0.4471005	-0.350863925306	-0.493191461002
8.733246	 	 	43.8601241026	4.20337664899	-1.56355539253	0.4350955	-0.364298226316	-0.441025834361
8.766579	 	 	43.9997504428	4.18883209311	-0.39997928646	0.422919	-0.380019216859	-0.394815187931
8.799912	 	 	44.1393767829	4.18883209311	0.509064546405	0.4097135	-0.393453517869	-0.257850643098
8.833245	 	 	44.2790031231	4.20337664899	2.08474052337	0.396508	-0.400027750277	-0.0272738093623
8.866578	 	 	44.4186294633	4.27609942838	5.06640429517	0.382788	-0.397455224552	0.281670563939
8.899911	 	 	44.5582558034	4.52335687832	8.32684150905	0.3695825	-0.380733807338	0.612410164809
8.933244	 	 	44.7153354361	4.91605988705	8.98135306872	0.357406	-0.358867338673	1.0399777439
